"Year, Month",UV_080m,WD_080m,Year,Month,Day,Hour,Min,Sec,Date_Time
2.01E+11,9,261,2008,6,26,7,50,0,2008/6/26 7:50:0
2.01E+11,8.9,261,2008,6,26,8,0,0,2008/6/26 8:0:0
2.01E+11,8.8,262,2008,6,26,8,10,0,2008/6/26 8:10:0
2.01E+11,8.8,262,2008,6,26,8,20,0,2008/6/26 8:20:0
2.01E+11,8.7,263,2008,6,26,8,30,0,2008/6/26 8:30:0
2.01E+11,8.6,263,2008,6,26,8,40,0,2008/6/26 8:40:0
2.01E+11,8.6,264,2008,6,26,8,50,0,2008/6/26 8:50:0
2.01E+11,8.5,264,2008,6,26,9,0,0,2008/6/26 9:0:0
2.01E+11,8.4,265,2008,6,26,9,10,0,2008/6/26 9:10:0
2.01E+11,8.4,265,2008,6,26,9,20,0,2008/6/26 9:20:0
2.01E+11,8.4,265,2008,6,26,9,30,0,2008/6/26 9:30:0
2.01E+11,8.4,266,2008,6,26,9,40,0,2008/6/26 9:40:0
2.01E+11,8.3,266,2008,6,26,9,50,0,2008/6/26 9:50:0
2.01E+11,8.3,266,2008,6,26,10,0,0,2008/6/26 10:0:0
2.01E+11,8.2,266,2008,6,26,10,10,0,2008/6/26 10:10:0
2.01E+11,8.2,267,2008,6,26,10,20,0,2008/6/26 10:20:0
2.01E+11,8.1,267,2008,6,26,10,30,0,2008/6/26 10:30:0
2.01E+11,8,268,2008,6,26,10,40,0,2008/6/26 10:40:0
2.01E+11,7.9,269,2008,6,26,10,50,0,2008/6/26 10:50:0
2.01E+11,7.8,270,2008,6,26,11,0,0,2008/6/26 11:0:0
2.01E+11,7.8,271,2008,6,26,11,10,0,2008/6/26 11:10:0
2.01E+11,7.8,272,2008,6,26,11,20,0,2008/6/26 11:20:0
2.01E+11,7.8,273,2008,6,26,11,30,0,2008/6/26 11:30:0
2.01E+11,7.8,273,2008,6,26,11,40,0,2008/6/26 11:40:0
2.01E+11,7.9,274,2008,6,26,11,50,0,2008/6/26 11:50:0
2.01E+11,8,274,2008,6,26,12,0,0,2008/6/26 12:0:0
2.01E+11,8.1,274,2008,6,26,12,10,0,2008/6/26 12:10:0
2.01E+11,8.3,274,2008,6,26,12,20,0,2008/6/26 12:20:0
2.01E+11,8.4,273,2008,6,26,12,30,0,2008/6/26 12:30:0
2.01E+11,8.6,272,2008,6,26,12,40,0,2008/6/26 12:40:0
2.01E+11,8.7,271,2008,6,26,12,50,0,2008/6/26 12:50:0
2.01E+11,8.8,270,2008,6,26,13,0,0,2008/6/26 13:0:0
2.01E+11,8.8,270,2008,6,26,13,10,0,2008/6/26 13:10:0
2.01E+11,8.8,269,2008,6,26,13,20,0,2008/6/26 13:20:0
2.01E+11,8.7,269,2008,6,26,13,30,0,2008/6/26 13:30:0
2.01E+11,8.6,269,2008,6,26,13,40,0,2008/6/26 13:40:0
2.01E+11,8.3,269,2008,6,26,13,50,0,2008/6/26 13:50:0
2.01E+11,8,269,2008,6,26,14,0,0,2008/6/26 14:0:0
2.01E+11,7.6,269,2008,6,26,14,10,0,2008/6/26 14:10:0
2.01E+11,7.2,270,2008,6,26,14,20,0,2008/6/26 14:20:0
2.01E+11,6.8,270,2008,6,26,14,30,0,2008/6/26 14:30:0
2.01E+11,6.5,270,2008,6,26,14,40,0,2008/6/26 14:40:0
2.01E+11,6.3,269,2008,6,26,14,50,0,2008/6/26 14:50:0
2.01E+11,6.3,267,2008,6,26,15,0,0,2008/6/26 15:0:0
2.01E+11,6.5,265,2008,6,26,15,10,0,2008/6/26 15:10:0
2.01E+11,6.6,264,2008,6,26,15,20,0,2008/6/26 15:20:0
2.01E+11,6.8,262,2008,6,26,15,30,0,2008/6/26 15:30:0
2.01E+11,6.9,261,2008,6,26,15,40,0,2008/6/26 15:40:0
2.01E+11,7.1,260,2008,6,26,15,50,0,2008/6/26 15:50:0
2.01E+11,7.3,259,2008,6,26,16,0,0,2008/6/26 16:0:0
2.01E+11,7.6,258,2008,6,26,16,10,0,2008/6/26 16:10:0
2.01E+11,8,257,2008,6,26,16,20,0,2008/6/26 16:20:0
2.01E+11,8.2,258,2008,6,26,16,30,0,2008/6/26 16:30:0
2.01E+11,8.3,259,2008,6,26,16,40,0,2008/6/26 16:40:0
2.01E+11,8.2,260,2008,6,26,16,50,0,2008/6/26 16:50:0
2.01E+11,8.1,261,2008,6,26,17,0,0,2008/6/26 17:0:0
2.01E+11,7.6,262,2008,6,26,17,10,0,2008/6/26 17:10:0
2.01E+11,6.1,260,2008,6,26,17,20,0,2008/6/26 17:20:0
2.01E+11,5.1,259,2008,6,26,17,30,0,2008/6/26 17:30:0
2.01E+11,7.3,276,2008,6,26,17,40,0,2008/6/26 17:40:0
2.01E+11,10.3,280,2008,6,26,17,50,0,2008/6/26 17:50:0
2.01E+11,10.3,277,2008,6,26,18,0,0,2008/6/26 18:0:0
2.01E+11,10,276,2008,6,26,18,10,0,2008/6/26 18:10:0
2.01E+11,9.7,275,2008,6,26,18,20,0,2008/6/26 18:20:0
2.01E+11,9.5,273,2008,6,26,18,30,0,2008/6/26 18:30:0
2.01E+11,9.2,271,2008,6,26,18,40,0,2008/6/26 18:40:0
2.01E+11,9,267,2008,6,26,18,50,0,2008/6/26 18:50:0
2.01E+11,9,262,2008,6,26,19,0,0,2008/6/26 19:0:0
2.01E+11,9.3,260,2008,6,26,19,10,0,2008/6/26 19:10:0
2.01E+11,9.5,260,2008,6,26,19,20,0,2008/6/26 19:20:0
2.01E+11,9.6,260,2008,6,26,19,30,0,2008/6/26 19:30:0
2.01E+11,9.6,261,2008,6,26,19,40,0,2008/6/26 19:40:0
2.01E+11,9.7,260,2008,6,26,19,50,0,2008/6/26 19:50:0
2.01E+11,10,260,2008,6,26,20,0,0,2008/6/26 20:0:0
2.01E+11,10.4,259,2008,6,26,20,10,0,2008/6/26 20:10:0
2.01E+11,10.7,259,2008,6,26,20,20,0,2008/6/26 20:20:0
2.01E+11,10.9,259,2008,6,26,20,30,0,2008/6/26 20:30:0
2.01E+11,10.6,259,2008,6,26,20,40,0,2008/6/26 20:40:0
2.01E+11,10.1,260,2008,6,26,20,50,0,2008/6/26 20:50:0
2.01E+11,9.9,261,2008,6,26,21,0,0,2008/6/26 21:0:0
2.01E+11,10,261,2008,6,26,21,10,0,2008/6/26 21:10:0
2.01E+11,10.3,260,2008,6,26,21,20,0,2008/6/26 21:20:0
2.01E+11,10.6,260,2008,6,26,21,30,0,2008/6/26 21:30:0
2.01E+11,10.8,259,2008,6,26,21,40,0,2008/6/26 21:40:0
2.01E+11,10.9,259,2008,6,26,21,50,0,2008/6/26 21:50:0
2.01E+11,10.9,259,2008,6,26,22,0,0,2008/6/26 22:0:0
2.01E+11,11,260,2008,6,26,22,10,0,2008/6/26 22:10:0
2.01E+11,11.1,260,2008,6,26,22,20,0,2008/6/26 22:20:0
2.01E+11,11,260,2008,6,26,22,30,0,2008/6/26 22:30:0
2.01E+11,10.8,261,2008,6,26,22,40,0,2008/6/26 22:40:0
2.01E+11,10.6,261,2008,6,26,22,50,0,2008/6/26 22:50:0
2.01E+11,10.3,262,2008,6,26,23,0,0,2008/6/26 23:0:0
2.01E+11,10.3,263,2008,6,26,23,10,0,2008/6/26 23:10:0
2.01E+11,10.3,266,2008,6,26,23,20,0,2008/6/26 23:20:0
2.01E+11,10.4,269,2008,6,26,23,30,0,2008/6/26 23:30:0
2.01E+11,10.7,272,2008,6,26,23,40,0,2008/6/26 23:40:0
2.01E+11,11,273,2008,6,26,23,50,0,2008/6/26 23:50:0
2.01E+11,11.2,273,2008,6,27,0,0,0,2008/6/27 0:0:0
2.01E+11,11.3,273,2008,6,27,0,10,0,2008/6/27 0:10:0
2.01E+11,11.2,274,2008,6,27,0,20,0,2008/6/27 0:20:0
2.01E+11,11,274,2008,6,27,0,30,0,2008/6/27 0:30:0
2.01E+11,10.7,275,2008,6,27,0,40,0,2008/6/27 0:40:0
2.01E+11,10.5,277,2008,6,27,0,50,0,2008/6/27 0:50:0
2.01E+11,10.3,278,2008,6,27,1,0,0,2008/6/27 1:0:0
2.01E+11,10.1,279,2008,6,27,1,10,0,2008/6/27 1:10:0
2.01E+11,10.1,280,2008,6,27,1,20,0,2008/6/27 1:20:0
2.01E+11,10,280,2008,6,27,1,30,0,2008/6/27 1:30:0
2.01E+11,9.8,280,2008,6,27,1,40,0,2008/6/27 1:40:0
2.01E+11,9.7,281,2008,6,27,1,50,0,2008/6/27 1:50:0
2.01E+11,9.5,281,2008,6,27,2,0,0,2008/6/27 2:0:0
2.01E+11,9.3,282,2008,6,27,2,10,0,2008/6/27 2:10:0
2.01E+11,9.1,282,2008,6,27,2,20,0,2008/6/27 2:20:0
2.01E+11,8.9,283,2008,6,27,2,30,0,2008/6/27 2:30:0
2.01E+11,8.6,283,2008,6,27,2,40,0,2008/6/27 2:40:0
2.01E+11,8.3,284,2008,6,27,2,50,0,2008/6/27 2:50:0
2.01E+11,7.9,286,2008,6,27,3,0,0,2008/6/27 3:0:0
2.01E+11,7.6,287,2008,6,27,3,10,0,2008/6/27 3:10:0
2.01E+11,7.3,288,2008,6,27,3,20,0,2008/6/27 3:20:0
2.01E+11,7.1,289,2008,6,27,3,30,0,2008/6/27 3:30:0
2.01E+11,6.9,289,2008,6,27,3,40,0,2008/6/27 3:40:0
2.01E+11,6.8,290,2008,6,27,3,50,0,2008/6/27 3:50:0
2.01E+11,6.6,290,2008,6,27,4,0,0,2008/6/27 4:0:0
2.01E+11,6.4,290,2008,6,27,4,10,0,2008/6/27 4:10:0
2.01E+11,6.2,290,2008,6,27,4,20,0,2008/6/27 4:20:0
2.01E+11,6.1,290,2008,6,27,4,30,0,2008/6/27 4:30:0
2.01E+11,5.9,291,2008,6,27,4,40,0,2008/6/27 4:40:0
2.01E+11,5.8,291,2008,6,27,4,50,0,2008/6/27 4:50:0
2.01E+11,5.6,292,2008,6,27,5,0,0,2008/6/27 5:0:0
2.01E+11,5.5,293,2008,6,27,5,10,0,2008/6/27 5:10:0
2.01E+11,5.3,295,2008,6,27,5,20,0,2008/6/27 5:20:0
2.01E+11,5.1,296,2008,6,27,5,30,0,2008/6/27 5:30:0
2.01E+11,4.9,297,2008,6,27,5,40,0,2008/6/27 5:40:0
2.01E+11,4.7,298,2008,6,27,5,50,0,2008/6/27 5:50:0
2.01E+11,4.5,299,2008,6,27,6,0,0,2008/6/27 6:0:0
2.01E+11,4.3,300,2008,6,27,6,10,0,2008/6/27 6:10:0
2.01E+11,4.2,300,2008,6,27,6,20,0,2008/6/27 6:20:0
2.01E+11,4.1,299,2008,6,27,6,30,0,2008/6/27 6:30:0
2.01E+11,4,298,2008,6,27,6,40,0,2008/6/27 6:40:0
2.01E+11,3.9,298,2008,6,27,6,50,0,2008/6/27 6:50:0
2.01E+11,3.8,296,2008,6,27,7,0,0,2008/6/27 7:0:0
2.01E+11,3.7,296,2008,6,27,7,10,0,2008/6/27 7:10:0
2.01E+11,3.6,294,2008,6,27,7,20,0,2008/6/27 7:20:0
2.01E+11,3.4,292,2008,6,27,7,30,0,2008/6/27 7:30:0
2.01E+11,3.3,288,2008,6,27,7,40,0,2008/6/27 7:40:0
2.01E+11,3.5,283,2008,6,27,7,50,0,2008/6/27 7:50:0
2.01E+11,3.9,277,2008,6,27,8,0,0,2008/6/27 8:0:0
2.01E+11,3.8,276,2008,6,27,8,10,0,2008/6/27 8:10:0
2.01E+11,2.4,299,2008,6,27,8,20,0,2008/6/27 8:20:0
2.01E+11,1.9,360,2008,6,27,8,30,0,2008/6/27 8:30:0
2.01E+11,2.3,30,2008,6,27,8,40,0,2008/6/27 8:40:0
2.01E+11,2.4,43,2008,6,27,8,50,0,2008/6/27 8:50:0
2.01E+11,2.1,49,2008,6,27,9,0,0,2008/6/27 9:0:0
2.01E+11,1.7,54,2008,6,27,9,10,0,2008/6/27 9:10:0
2.01E+11,1.3,57,2008,6,27,9,20,0,2008/6/27 9:20:0
2.01E+11,0.9,55,2008,6,27,9,30,0,2008/6/27 9:30:0
2.01E+11,0.5,39,2008,6,27,9,40,0,2008/6/27 9:40:0
2.01E+11,0.3,337,2008,6,27,9,50,0,2008/6/27 9:50:0
2.01E+11,0.6,297,2008,6,27,10,0,0,2008/6/27 10:0:0
2.01E+11,1,285,2008,6,27,10,10,0,2008/6/27 10:10:0
2.01E+11,1.4,279,2008,6,27,10,20,0,2008/6/27 10:20:0
2.01E+11,1.8,276,2008,6,27,10,30,0,2008/6/27 10:30:0
2.01E+11,2.3,275,2008,6,27,10,40,0,2008/6/27 10:40:0
2.01E+11,2.8,275,2008,6,27,10,50,0,2008/6/27 10:50:0
2.01E+11,3.3,275,2008,6,27,11,0,0,2008/6/27 11:0:0
2.01E+11,3.9,275,2008,6,27,11,10,0,2008/6/27 11:10:0
2.01E+11,4.4,275,2008,6,27,11,20,0,2008/6/27 11:20:0
2.01E+11,5,276,2008,6,27,11,30,0,2008/6/27 11:30:0
2.01E+11,5.5,276,2008,6,27,11,40,0,2008/6/27 11:40:0
2.01E+11,5.9,277,2008,6,27,11,50,0,2008/6/27 11:50:0
2.01E+11,6.1,278,2008,6,27,12,0,0,2008/6/27 12:0:0
2.01E+11,6.3,279,2008,6,27,12,10,0,2008/6/27 12:10:0
2.01E+11,6.3,279,2008,6,27,12,20,0,2008/6/27 12:20:0
2.01E+11,6.3,279,2008,6,27,12,30,0,2008/6/27 12:30:0
2.01E+11,6.3,279,2008,6,27,12,40,0,2008/6/27 12:40:0
2.01E+11,6.2,279,2008,6,27,12,50,0,2008/6/27 12:50:0
2.01E+11,6.1,279,2008,6,27,13,0,0,2008/6/27 13:0:0
2.01E+11,6.1,279,2008,6,27,13,10,0,2008/6/27 13:10:0
2.01E+11,6,279,2008,6,27,13,20,0,2008/6/27 13:20:0
2.01E+11,6,279,2008,6,27,13,30,0,2008/6/27 13:30:0
2.01E+11,5.8,279,2008,6,27,13,40,0,2008/6/27 13:40:0
2.01E+11,5.6,280,2008,6,27,13,50,0,2008/6/27 13:50:0
2.01E+11,5.3,281,2008,6,27,14,0,0,2008/6/27 14:0:0
2.01E+11,4.8,283,2008,6,27,14,10,0,2008/6/27 14:10:0
2.01E+11,4.3,286,2008,6,27,14,20,0,2008/6/27 14:20:0
2.01E+11,4,288,2008,6,27,14,30,0,2008/6/27 14:30:0
2.01E+11,3.8,291,2008,6,27,14,40,0,2008/6/27 14:40:0
2.01E+11,3.6,294,2008,6,27,14,50,0,2008/6/27 14:50:0
2.01E+11,3.3,297,2008,6,27,15,0,0,2008/6/27 15:0:0
2.01E+11,3,301,2008,6,27,15,10,0,2008/6/27 15:10:0
2.01E+11,2.7,306,2008,6,27,15,20,0,2008/6/27 15:20:0
2.01E+11,2.4,312,2008,6,27,15,30,0,2008/6/27 15:30:0
2.01E+11,2.2,320,2008,6,27,15,40,0,2008/6/27 15:40:0
2.01E+11,2,330,2008,6,27,15,50,0,2008/6/27 15:50:0
2.01E+11,1.9,343,2008,6,27,16,0,0,2008/6/27 16:0:0
2.01E+11,1.8,357,2008,6,27,16,10,0,2008/6/27 16:10:0
2.01E+11,1.9,10,2008,6,27,16,20,0,2008/6/27 16:20:0
2.01E+11,2,18,2008,6,27,16,30,0,2008/6/27 16:30:0
2.01E+11,2.1,24,2008,6,27,16,40,0,2008/6/27 16:40:0
2.01E+11,2.2,26,2008,6,27,16,50,0,2008/6/27 16:50:0
2.01E+11,2.1,27,2008,6,27,17,0,0,2008/6/27 17:0:0
2.01E+11,2,27,2008,6,27,17,10,0,2008/6/27 17:10:0
2.01E+11,1.9,25,2008,6,27,17,20,0,2008/6/27 17:20:0
2.01E+11,1.8,24,2008,6,27,17,30,0,2008/6/27 17:30:0
2.01E+11,1.8,23,2008,6,27,17,40,0,2008/6/27 17:40:0
2.01E+11,1.7,18,2008,6,27,17,50,0,2008/6/27 17:50:0
2.01E+11,1.6,9,2008,6,27,18,0,0,2008/6/27 18:0:0
2.01E+11,1.4,354,2008,6,27,18,10,0,2008/6/27 18:10:0
2.01E+11,1.4,332,2008,6,27,18,20,0,2008/6/27 18:20:0
2.01E+11,1.5,307,2008,6,27,18,30,0,2008/6/27 18:30:0
2.01E+11,1.8,284,2008,6,27,18,40,0,2008/6/27 18:40:0
2.01E+11,2.1,270,2008,6,27,18,50,0,2008/6/27 18:50:0
2.01E+11,2.6,262,2008,6,27,19,0,0,2008/6/27 19:0:0
2.01E+11,3,256,2008,6,27,19,10,0,2008/6/27 19:10:0
2.01E+11,3.2,251,2008,6,27,19,20,0,2008/6/27 19:20:0
2.01E+11,3.3,246,2008,6,27,19,30,0,2008/6/27 19:30:0
2.01E+11,3.3,242,2008,6,27,19,40,0,2008/6/27 19:40:0
2.01E+11,3.2,238,2008,6,27,19,50,0,2008/6/27 19:50:0
2.01E+11,3.1,234,2008,6,27,20,0,0,2008/6/27 20:0:0
2.01E+11,3,229,2008,6,27,20,10,0,2008/6/27 20:10:0
2.01E+11,2.8,225,2008,6,27,20,20,0,2008/6/27 20:20:0
2.01E+11,2.6,221,2008,6,27,20,30,0,2008/6/27 20:30:0
2.01E+11,2.4,219,2008,6,27,20,40,0,2008/6/27 20:40:0
2.01E+11,2.2,220,2008,6,27,20,50,0,2008/6/27 20:50:0
2.01E+11,2,226,2008,6,27,21,0,0,2008/6/27 21:0:0
2.01E+11,1.8,237,2008,6,27,21,10,0,2008/6/27 21:10:0
2.01E+11,1.6,252,2008,6,27,21,20,0,2008/6/27 21:20:0
2.01E+11,1.3,268,2008,6,27,21,30,0,2008/6/27 21:30:0
2.01E+11,1,292,2008,6,27,21,40,0,2008/6/27 21:40:0
2.01E+11,0.8,332,2008,6,27,21,50,0,2008/6/27 21:50:0
2.01E+11,1,18,2008,6,27,22,0,0,2008/6/27 22:0:0
2.01E+11,1.5,42,2008,6,27,22,10,0,2008/6/27 22:10:0
2.01E+11,1.9,54,2008,6,27,22,20,0,2008/6/27 22:20:0
2.01E+11,2.3,60,2008,6,27,22,30,0,2008/6/27 22:30:0
2.01E+11,2.5,64,2008,6,27,22,40,0,2008/6/27 22:40:0
2.01E+11,2.6,66,2008,6,27,22,50,0,2008/6/27 22:50:0
2.01E+11,2.7,68,2008,6,27,23,0,0,2008/6/27 23:0:0
2.01E+11,2.6,69,2008,6,27,23,10,0,2008/6/27 23:10:0
2.01E+11,2.5,70,2008,6,27,23,20,0,2008/6/27 23:20:0
2.01E+11,2.4,71,2008,6,27,23,30,0,2008/6/27 23:30:0
2.01E+11,2.3,72,2008,6,27,23,40,0,2008/6/27 23:40:0
2.01E+11,2.4,72,2008,6,27,23,50,0,2008/6/27 23:50:0
2.01E+11,2.6,73,2008,6,28,0,0,0,2008/6/28 0:0:0
2.01E+11,2.9,74,2008,6,28,0,10,0,2008/6/28 0:10:0
2.01E+11,3.4,77,2008,6,28,0,20,0,2008/6/28 0:20:0
2.01E+11,3.9,80,2008,6,28,0,30,0,2008/6/28 0:30:0
2.01E+11,4.1,83,2008,6,28,0,40,0,2008/6/28 0:40:0
2.01E+11,4.1,86,2008,6,28,0,50,0,2008/6/28 0:50:0
2.01E+11,4,87,2008,6,28,1,0,0,2008/6/28 1:0:0
2.01E+11,4,90,2008,6,28,1,10,0,2008/6/28 1:10:0
2.01E+11,3.9,93,2008,6,28,1,20,0,2008/6/28 1:20:0
2.01E+11,3.9,95,2008,6,28,1,30,0,2008/6/28 1:30:0
2.01E+11,3.9,97,2008,6,28,1,40,0,2008/6/28 1:40:0
2.01E+11,4.1,100,2008,6,28,1,50,0,2008/6/28 1:50:0
2.01E+11,4.2,102,2008,6,28,2,0,0,2008/6/28 2:0:0
2.01E+11,4.4,104,2008,6,28,2,10,0,2008/6/28 2:10:0
2.01E+11,4.6,106,2008,6,28,2,20,0,2008/6/28 2:20:0
2.01E+11,4.8,107,2008,6,28,2,30,0,2008/6/28 2:30:0
2.01E+11,5,108,2008,6,28,2,40,0,2008/6/28 2:40:0
2.01E+11,5.3,109,2008,6,28,2,50,0,2008/6/28 2:50:0
2.01E+11,5.6,111,2008,6,28,3,0,0,2008/6/28 3:0:0
2.01E+11,6,114,2008,6,28,3,10,0,2008/6/28 3:10:0
2.01E+11,6.3,118,2008,6,28,3,20,0,2008/6/28 3:20:0
2.01E+11,6.5,122,2008,6,28,3,30,0,2008/6/28 3:30:0
2.01E+11,6.5,126,2008,6,28,3,40,0,2008/6/28 3:40:0
2.01E+11,6.6,129,2008,6,28,3,50,0,2008/6/28 3:50:0
2.01E+11,6.6,132,2008,6,28,4,0,0,2008/6/28 4:0:0
2.01E+11,6.6,134,2008,6,28,4,10,0,2008/6/28 4:10:0
2.01E+11,6.6,136,2008,6,28,4,20,0,2008/6/28 4:20:0
2.01E+11,6.5,138,2008,6,28,4,30,0,2008/6/28 4:30:0
2.01E+11,6.3,139,2008,6,28,4,40,0,2008/6/28 4:40:0
2.01E+11,6.2,141,2008,6,28,4,50,0,2008/6/28 4:50:0
2.01E+11,6.1,143,2008,6,28,5,0,0,2008/6/28 5:0:0
2.01E+11,6,146,2008,6,28,5,10,0,2008/6/28 5:10:0
2.01E+11,5.9,148,2008,6,28,5,20,0,2008/6/28 5:20:0
2.01E+11,5.7,150,2008,6,28,5,30,0,2008/6/28 5:30:0
2.01E+11,5.4,153,2008,6,28,5,40,0,2008/6/28 5:40:0
2.01E+11,5.1,155,2008,6,28,5,50,0,2008/6/28 5:50:0
2.01E+11,4.8,157,2008,6,28,6,0,0,2008/6/28 6:0:0
2.01E+11,4.4,158,2008,6,28,6,10,0,2008/6/28 6:10:0
2.01E+11,4.1,160,2008,6,28,6,20,0,2008/6/28 6:20:0
2.01E+11,3.6,161,2008,6,28,6,30,0,2008/6/28 6:30:0
2.01E+11,3.2,163,2008,6,28,6,40,0,2008/6/28 6:40:0
2.01E+11,2.6,165,2008,6,28,6,50,0,2008/6/28 6:50:0
2.01E+11,1.8,173,2008,6,28,7,0,0,2008/6/28 7:0:0
2.01E+11,1,215,2008,6,28,7,10,0,2008/6/28 7:10:0
2.01E+11,1.6,272,2008,6,28,7,20,0,2008/6/28 7:20:0
2.01E+11,2.5,286,2008,6,28,7,30,0,2008/6/28 7:30:0
2.01E+11,3,289,2008,6,28,7,40,0,2008/6/28 7:40:0
2.01E+11,3.4,291,2008,6,28,7,50,0,2008/6/28 7:50:0
2.01E+11,3.7,291,2008,6,28,8,0,0,2008/6/28 8:0:0
2.01E+11,4,289,2008,6,28,8,10,0,2008/6/28 8:10:0
2.01E+11,4.3,288,2008,6,28,8,20,0,2008/6/28 8:20:0
2.01E+11,4.5,288,2008,6,28,8,30,0,2008/6/28 8:30:0
2.01E+11,4.8,288,2008,6,28,8,40,0,2008/6/28 8:40:0
2.01E+11,5,288,2008,6,28,8,50,0,2008/6/28 8:50:0
2.01E+11,5.2,289,2008,6,28,9,0,0,2008/6/28 9:0:0
2.01E+11,5.3,290,2008,6,28,9,10,0,2008/6/28 9:10:0
2.01E+11,5.3,292,2008,6,28,9,20,0,2008/6/28 9:20:0
2.01E+11,5.2,293,2008,6,28,9,30,0,2008/6/28 9:30:0
2.01E+11,5.1,294,2008,6,28,9,40,0,2008/6/28 9:40:0
2.01E+11,5,295,2008,6,28,9,50,0,2008/6/28 9:50:0
2.01E+11,4.9,295,2008,6,28,10,0,0,2008/6/28 10:0:0
2.01E+11,4.9,294,2008,6,28,10,10,0,2008/6/28 10:10:0
2.01E+11,4.9,294,2008,6,28,10,20,0,2008/6/28 10:20:0
2.01E+11,4.9,294,2008,6,28,10,30,0,2008/6/28 10:30:0
2.01E+11,5,293,2008,6,28,10,40,0,2008/6/28 10:40:0
2.01E+11,5.1,292,2008,6,28,10,50,0,2008/6/28 10:50:0
2.01E+11,5.1,292,2008,6,28,11,0,0,2008/6/28 11:0:0
2.01E+11,5.2,291,2008,6,28,11,10,0,2008/6/28 11:10:0
2.01E+11,5.2,290,2008,6,28,11,20,0,2008/6/28 11:20:0
2.01E+11,5.1,290,2008,6,28,11,30,0,2008/6/28 11:30:0
2.01E+11,5.1,289,2008,6,28,11,40,0,2008/6/28 11:40:0
2.01E+11,5,288,2008,6,28,11,50,0,2008/6/28 11:50:0
2.01E+11,5,288,2008,6,28,12,0,0,2008/6/28 12:0:0
2.01E+11,5.1,288,2008,6,28,12,10,0,2008/6/28 12:10:0
2.01E+11,5.2,287,2008,6,28,12,20,0,2008/6/28 12:20:0
2.01E+11,5.3,286,2008,6,28,12,30,0,2008/6/28 12:30:0
2.01E+11,5.4,285,2008,6,28,12,40,0,2008/6/28 12:40:0
2.01E+11,5.4,283,2008,6,28,12,50,0,2008/6/28 12:50:0
2.01E+11,5.4,282,2008,6,28,13,0,0,2008/6/28 13:0:0
2.01E+11,5.3,281,2008,6,28,13,10,0,2008/6/28 13:10:0
2.01E+11,5.2,280,2008,6,28,13,20,0,2008/6/28 13:20:0
2.01E+11,5.1,279,2008,6,28,13,30,0,2008/6/28 13:30:0
2.01E+11,4.8,278,2008,6,28,13,40,0,2008/6/28 13:40:0
2.01E+11,4.5,278,2008,6,28,13,50,0,2008/6/28 13:50:0
2.01E+11,4.1,279,2008,6,28,14,0,0,2008/6/28 14:0:0
2.01E+11,3.7,280,2008,6,28,14,10,0,2008/6/28 14:10:0
2.01E+11,3.2,282,2008,6,28,14,20,0,2008/6/28 14:20:0
2.01E+11,2.6,286,2008,6,28,14,30,0,2008/6/28 14:30:0
2.01E+11,2,291,2008,6,28,14,40,0,2008/6/28 14:40:0
2.01E+11,1.6,299,2008,6,28,14,50,0,2008/6/28 14:50:0
2.01E+11,1.4,310,2008,6,28,15,0,0,2008/6/28 15:0:0
2.01E+11,1.3,322,2008,6,28,15,10,0,2008/6/28 15:10:0
2.01E+11,1.1,338,2008,6,28,15,20,0,2008/6/28 15:20:0
2.01E+11,0.9,2,2008,6,28,15,30,0,2008/6/28 15:30:0
2.01E+11,0.9,33,2008,6,28,15,40,0,2008/6/28 15:40:0
2.01E+11,1.1,57,2008,6,28,15,50,0,2008/6/28 15:50:0
2.01E+11,1.3,68,2008,6,28,16,0,0,2008/6/28 16:0:0
2.01E+11,1.5,71,2008,6,28,16,10,0,2008/6/28 16:10:0
2.01E+11,1.8,72,2008,6,28,16,20,0,2008/6/28 16:20:0
2.01E+11,2,72,2008,6,28,16,30,0,2008/6/28 16:30:0
2.01E+11,2.2,73,2008,6,28,16,40,0,2008/6/28 16:40:0
2.01E+11,2.4,74,2008,6,28,16,50,0,2008/6/28 16:50:0
2.01E+11,2.5,76,2008,6,28,17,0,0,2008/6/28 17:0:0
2.01E+11,2.6,76,2008,6,28,17,10,0,2008/6/28 17:10:0
2.01E+11,2.8,76,2008,6,28,17,20,0,2008/6/28 17:20:0
2.01E+11,2.9,75,2008,6,28,17,30,0,2008/6/28 17:30:0
2.01E+11,3.1,75,2008,6,28,17,40,0,2008/6/28 17:40:0
2.01E+11,3,77,2008,6,28,17,50,0,2008/6/28 17:50:0
2.01E+11,3,79,2008,6,28,18,0,0,2008/6/28 18:0:0
2.01E+11,2.9,81,2008,6,28,18,10,0,2008/6/28 18:10:0
2.01E+11,2.9,83,2008,6,28,18,20,0,2008/6/28 18:20:0
2.01E+11,2.8,87,2008,6,28,18,30,0,2008/6/28 18:30:0
2.01E+11,2.8,92,2008,6,28,18,40,0,2008/6/28 18:40:0
2.01E+11,2.8,97,2008,6,28,18,50,0,2008/6/28 18:50:0
2.01E+11,2.8,100,2008,6,28,19,0,0,2008/6/28 19:0:0
2.01E+11,2.7,102,2008,6,28,19,10,0,2008/6/28 19:10:0
2.01E+11,2.6,101,2008,6,28,19,20,0,2008/6/28 19:20:0
2.01E+11,2.4,98,2008,6,28,19,30,0,2008/6/28 19:30:0
2.01E+11,2.3,93,2008,6,28,19,40,0,2008/6/28 19:40:0
